location,date,vaccine,source_url,total_vaccinations,people_vaccinated,people_fully_vaccinated,total_boosters
India,2/28/2023,"Corbevax, Covaxin, Novavax, Oxford/AstraZeneca, Sputnik V",https://dashboard.cowin.gov.in/,2206361497,1027373895,951881903,227105699
India,3/1/2023,"Corbevax, Covaxin, Novavax, Oxford/AstraZeneca, Sputnik V",https://dashboard.cowin.gov.in/,2206367997,1027374842,951884144,227109011
India,3/2/2023,"Corbevax, Covaxin, Novavax, Oxford/AstraZeneca, Sputnik V",https://dashboard.cowin.gov.in/,2206375298,1027375680,951886607,227113011
India,3/3/2023,"Corbevax, Covaxin, Novavax, Oxford/AstraZeneca, Sputnik V",https://dashboard.cowin.gov.in/,2206382304,1027376761,951889175,227116368
India,3/4/2023,"Corbevax, Covaxin, Novavax, Oxford/AstraZeneca, Sputnik V",https://dashboard.cowin.gov.in/,2206389144,1027377619,951891483,227120042
India,3/5/2023,"Corbevax, Covaxin, Novavax, Oxford/AstraZeneca, Sputnik V",https://dashboard.cowin.gov.in/,2206395019,1027378348,951894056,227122615
India,3/6/2023,"Corbevax, Covaxin, Novavax, Oxford/AstraZeneca, Sputnik V",https://dashboard.cowin.gov.in/,2206396683,1027378567,951894603,227123513
India,3/7/2023,"Corbevax, Covaxin, Novavax, Oxford/AstraZeneca, Sputnik V",https://dashboard.cowin.gov.in/,2206401818,1027379189,951896386,227126243
India,3/8/2023,"Corbevax, Covaxin, Novavax, Oxford/AstraZeneca, Sputnik V",https://dashboard.cowin.gov.in/,2206404680,1027379540,951897658,227127482
India,3/9/2023,"Corbevax, Covaxin, Novavax, Oxford/AstraZeneca, Sputnik V",https://dashboard.cowin.gov.in/,2206407392,1027379945,951898593,227128854
India,3/10/2023,"Corbevax, Covaxin, Novavax, Oxford/AstraZeneca, Sputnik V",https://dashboard.cowin.gov.in/,2206414969,1027380686,951901333,227132950
India,3/11/2023,"Corbevax, Covaxin, Novavax, Oxford/AstraZeneca, Sputnik V",https://dashboard.cowin.gov.in/,2206422153,1027381341,951903729,227137083
India,3/12/2023,"Corbevax, Covaxin, Novavax, Oxford/AstraZeneca, Sputnik V",https://dashboard.cowin.gov.in/,2206427310,1027381923,951905632,227139755
India,3/13/2023,"Corbevax, Covaxin, Novavax, Oxford/AstraZeneca, Sputnik V",https://dashboard.cowin.gov.in/,2206429324,1027382131,951906305,227140888
India,3/14/2023,"Corbevax, Covaxin, Novavax, Oxford/AstraZeneca, Sputnik V",https://dashboard.cowin.gov.in/,2206436933,1027382944,951909205,227144784
India,3/15/2023,"Corbevax, Covaxin, Novavax, Oxford/AstraZeneca, Sputnik V",https://dashboard.cowin.gov.in/,2206445180,1027383889,951912138,227149153
India,3/16/2023,"Corbevax, Covaxin, Novavax, Oxford/AstraZeneca, Sputnik V",https://dashboard.cowin.gov.in/,2206454439,1027384975,951915342,227154122
India,3/17/2023,"Corbevax, Covaxin, Novavax, Oxford/AstraZeneca, Sputnik V",https://dashboard.cowin.gov.in/,2206462789,1027385887,951918485,227158417
India,3/19/2023,"Corbevax, Covaxin, Novavax, Oxford/AstraZeneca, Sputnik V",https://dashboard.cowin.gov.in/,2206477662,1027387690,951924045,227165927
India,3/20/2023,"Corbevax, Covaxin, Novavax, Oxford/AstraZeneca, Sputnik V",https://dashboard.cowin.gov.in/,2206479622,1027387918,951924605,227167099
India,3/21/2023,"Corbevax, Covaxin, Novavax, Oxford/AstraZeneca, Sputnik V",https://dashboard.cowin.gov.in/,2206487387,1027388907,951927271,227171209
India,3/22/2023,"Corbevax, Covaxin, Novavax, Oxford/AstraZeneca, Sputnik V",https://dashboard.cowin.gov.in/,2206494924,1027389807,951929946,227175171
India,3/23/2023,"Corbevax, Covaxin, Novavax, Oxford/AstraZeneca, Sputnik V",https://dashboard.cowin.gov.in/,2206502054,1027390479,951932599,227178976
India,3/24/2023,"Corbevax, Covaxin, Novavax, Oxford/AstraZeneca, Sputnik V",https://dashboard.cowin.gov.in/,2206508895,1027391428,951935140,227182327
India,3/25/2023,"Corbevax, Covaxin, Novavax, Oxford/AstraZeneca, Sputnik V",https://dashboard.cowin.gov.in/,2206518662,1027392475,951938654,227187533
India,3/26/2023,"Corbevax, Covaxin, Novavax, Oxford/AstraZeneca, Sputnik V",https://dashboard.cowin.gov.in/,2206525453,1027393464,951941166,227190823
India,3/27/2023,"Corbevax, Covaxin, Novavax, Oxford/AstraZeneca, Sputnik V",https://dashboard.cowin.gov.in/,2206528035,1027393755,951942059,227192221
India,3/28/2023,"Corbevax, Covaxin, Novavax, Oxford/AstraZeneca, Sputnik V",https://dashboard.cowin.gov.in/,2206539832,1027394790,951946307,227198735
India,3/29/2023,"Corbevax, Covaxin, Novavax, Oxford/AstraZeneca, Sputnik V",https://dashboard.cowin.gov.in/,2206551999,1027395912,951950380,227205707
India,3/30/2023,"Corbevax, Covaxin, Novavax, Oxford/AstraZeneca, Sputnik V",https://dashboard.cowin.gov.in/,2206565971,1027397396,951955199,227213376
India,3/31/2023,"Corbevax, Covaxin, Novavax, Oxford/AstraZeneca, Sputnik V",https://dashboard.cowin.gov.in/,2206573347,1027398367,951957326,227217654
India,4/1/2023,"Corbevax, Covaxin, Novavax, Oxford/AstraZeneca, Sputnik V",https://dashboard.cowin.gov.in/,2206582172,1027399705,951960356,227222111
India,4/2/2023,"Corbevax, Covaxin, Novavax, Oxford/AstraZeneca, Sputnik V",https://dashboard.cowin.gov.in/,2206584467,1027400039,951961044,227223384
India,4/3/2023,"Corbevax, Covaxin, Novavax, Oxford/AstraZeneca, Sputnik V",https://dashboard.cowin.gov.in/,2206585373,1027400160,951961334,227223879
India,4/4/2023,"Corbevax, Covaxin, Novavax, Oxford/AstraZeneca, Sputnik V",https://dashboard.cowin.gov.in/,2206587295,1027400434,951962050,227224811
India,4/5/2023,"Corbevax, Covaxin, Novavax, Oxford/AstraZeneca, Sputnik V",https://dashboard.cowin.gov.in/,2206589359,1027400717,951962669,227225973
India,4/6/2023,"Corbevax, Covaxin, Novavax, Oxford/AstraZeneca, Sputnik V",https://dashboard.cowin.gov.in/,2206591315,1027400981,951963255,227227079
India,4/7/2023,"Corbevax, Covaxin, Novavax, Oxford/AstraZeneca, Sputnik V",https://dashboard.cowin.gov.in/,2206593723,1027401241,951963793,227228689
India,4/8/2023,"Corbevax, Covaxin, Novavax, Oxford/AstraZeneca, Sputnik V",https://dashboard.cowin.gov.in/,2206595334,1027401427,951964106,227229801
